Affinity Row ID,Organization Id,Name,Website,Coverage status,People,Status,Sector,Sub-sector,Investment Manager,Description,Primary Owner,Deal Team,Priority,Investors,Source Name,Source Type,Date Added,Time in Current Status,Investment Stage,AIN PoV,Potential Outlier-Investor flag,Pipeline Type
row_376,org_00376,SparkLabs,usesparklabs.com,Active,389,Passed,AI/ML,Infrastructure,Michael Chen,Innovative company focused on AI solutions,Team A,Gamma,Low,"YC, Sequoia, Sequoia",Conference,Indirect,2025-05-07,55,Series C,Neutral,No,Standard
row_377,org_00377,SignalAI,signalai.tech,Active,268,Lead,HealthTech,B2B,Michael Chen,Innovative company focused on cloud solutions,Team C,Gamma,Medium,Accel,Conference,Referral,2024-12-29,2,Series C,Positive,Yes,Strategic
row_378,org_00378,getStack,getstack.dev,Active,417,Lead,AI/ML,Enterprise,John Smith,Innovative company focused on cloud solutions,Team C,Beta,Medium,"YC, Accel, a16z",External Referral,Indirect,2024-06-26,65,Series A,Negative,Yes,Strategic
row_379,org_00379,Twilio,twilio.com,Pending,59,Lead,AI/ML,B2C,Michael Chen,Innovative company focused on ML solutions,Team A,Gamma,Low,,External Referral,Direct,2024-07-06,172,Seed,Negative,Yes,Fast Track
row_380,org_00380,Linear,linear.app,Inactive,363,Lead,FinTech,B2C,John Smith,Innovative company focused on security solutions,Team C,Alpha,High,,Internal,Indirect,2024-07-07,16,Seed,Neutral,No,Fast Track
row_381,org_00381,Stream,stream.com,Pending,135,Due Diligence,SaaS,Enterprise,Sarah Johnson,Innovative company focused on cloud solutions,Team A,Gamma,High,"YC, GV, a16z",Internal,Direct,2024-12-11,150,Growth,Positive,No,Standard
row_382,org_00382,DataChainCloud,datachaincloud.io,Active,292,Closed,Cybersecurity,B2C,Emma Davis,Innovative company focused on security solutions,Team A,Delta,Low,"Sequoia, YC, GV",Conference,Indirect,2025-02-10,106,Seed,Negative,No,Standard
row_383,org_00383,Sphere,usesphere.com,Inactive,270,In Discussion,CleanTech,B2B,John Smith,Innovative company focused on security solutions,Team C,Gamma,Low,,Conference,Indirect,2024-07-08,146,Growth,Neutral,Yes,Fast Track
row_384,org_00384,HashiCorp,hashicorp.com,Pending,462,Due Diligence,CleanTech,B2B,Michael Chen,Innovative company focused on security solutions,Team C,Beta,Medium,,External Referral,Indirect,2024-09-27,175,Series B,Under Review,Yes,Fast Track
row_385,org_00385,Confluent,confluent.io,Inactive,471,Due Diligence,SaaS,Enterprise,John Smith,Innovative company focused on analytics solutions,Team B,Beta,Low,"a16z, Accel, Accel",External Referral,Direct,2025-04-06,30,Series A,Positive,Yes,Standard
row_386,org_00386,GridAI,trygridai.ai,Pending,370,In Discussion,Cybersecurity,B2C,Michael Chen,Innovative company focused on cloud solutions,Team C,Alpha,Medium,"Sequoia, Sequoia, a16z",Internal,Indirect,2024-11-13,10,Series C,Under Review,No,Strategic
row_387,org_00387,LinkAI,linkai.io,Inactive,166,In Discussion,CleanTech,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team B,Beta,Low,"Accel, Sequoia, a16z",Internal,Direct,2024-07-24,62,Growth,Under Review,Yes,Standard
row_388,org_00388,Atlassian,atlassian.com,Active,384,Lead,SaaS,B2B,John Smith,Innovative company focused on cloud solutions,Team C,Gamma,High,"a16z, Accel",Research,Direct,2024-10-08,85,Seed,Neutral,Yes,Strategic
row_389,org_00389,NodeHQ,joinnodehq.com,Active,485,Due Diligence,CleanTech,Consumer,Sarah Johnson,Innovative company focused on cloud solutions,Team A,Delta,High,"Accel, YC",Internal,Referral,2024-10-13,134,Growth,Positive,Yes,Fast Track
row_390,org_00390,MindLabs,mindlabs.com,Inactive,91,Passed,AI/ML,Consumer,Emma Davis,Innovative company focused on analytics solutions,Team C,Beta,Low,Sequoia,External Referral,Indirect,2024-08-05,67,Growth,Negative,Yes,Fast Track
row_391,org_00391,StackWorks,stackworks.io,Pending,59,In Discussion,HealthTech,B2B,Michael Chen,Innovative company focused on cloud solutions,Team A,Alpha,Medium,GV,Conference,Referral,2025-03-01,41,Seed,Negative,No,Fast Track
row_392,org_00392,NodeHQ,nodehq.com,Active,480,In Discussion,HealthTech,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team A,Gamma,High,Sequoia,Research,Referral,2025-01-14,171,Seed,Neutral,No,Strategic
row_393,org_00393,SignalTech,signaltech.ai,Active,292,Closed,CleanTech,Infrastructure,Sarah Johnson,Innovative company focused on AI solutions,Team A,Alpha,Medium,"a16z, Accel, YC",Internal,Direct,2024-07-05,18,Series A,Negative,Yes,Standard
row_394,org_00394,Stream,stream.com,Active,182,Passed,FinTech,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team B,Beta,Low,Sequoia,Internal,Indirect,2025-02-11,58,Series C,Negative,Yes,Strategic
row_395,org_00395,Slack,slack.com,Inactive,395,Passed,Cybersecurity,B2B,John Smith,Innovative company focused on AI solutions,Team C,Beta,Low,"GV, Accel, YC",External Referral,Direct,2025-02-15,60,Series A,Under Review,No,Standard
row_396,org_00396,Confluent,confluent.io,Inactive,353,In Discussion,Cybersecurity,B2B,John Smith,Innovative company focused on AI solutions,Team A,Alpha,High,"GV, Sequoia, a16z",Research,Direct,2024-06-07,88,Series A,Under Review,No,Standard
row_397,org_00397,SignalAI,signalai.io,Pending,12,Lead,Cybersecurity,B2B,Michael Chen,Innovative company focused on cloud solutions,Team A,Gamma,Low,"GV, YC",Internal,Indirect,2024-06-24,27,Seed,Positive,Yes,Standard
row_398,org_00398,Shopify,shopify.com,Pending,325,Closed,AI/ML,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team B,Beta,High,"YC, GV, a16z",Conference,Direct,2024-08-19,68,Seed,Under Review,No,Fast Track
row_399,org_00399,NeoSignalAI,neosignalai.tech,Pending,317,Passed,Cybersecurity,Consumer,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Delta,Medium,YC,External Referral,Indirect,2025-02-27,22,Series C,Negative,No,Standard
row_400,org_00400,Stripe,stripe.com,Inactive,251,In Discussion,HealthTech,B2B,John Smith,Innovative company focused on analytics solutions,Team C,Beta,High,Sequoia,Research,Indirect,2024-07-04,152,Growth,Positive,Yes,Fast Track
row_401,org_00401,Vercel,vercel.com,Inactive,327,Passed,AI/ML,B2B,Emma Davis,Innovative company focused on security solutions,Team B,Gamma,High,"YC, Accel",Internal,Direct,2025-05-19,40,Series A,Positive,No,Standard
row_402,org_00402,CyberGrid,cybergrid.tech,Pending,476,Closed,SaaS,B2C,Emma Davis,Innovative company focused on security solutions,Team B,Beta,Medium,a16z,Internal,Direct,2025-04-21,109,Series C,Neutral,No,Standard
row_403,org_00403,NeoLogicTech,neologictech.tech,Pending,475,Closed,Cybersecurity,Enterprise,John Smith,Innovative company focused on ML solutions,Team C,Alpha,High,"a16z, Sequoia",Research,Referral,2024-10-17,74,Series A,Under Review,No,Fast Track
row_404,org_00404,Logic,getlogic.com,Inactive,447,Due Diligence,Cybersecurity,B2B,John Smith,Innovative company focused on analytics solutions,Team B,Beta,High,Sequoia,External Referral,Direct,2025-02-16,66,Growth,Positive,No,Fast Track
row_405,org_00405,SignalHQ,signalhq.com,Pending,259,In Discussion,SaaS,B2C,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Beta,Low,,Research,Indirect,2024-10-30,168,Series A,Negative,Yes,Strategic
row_406,org_00406,Zendesk,zendesk.com,Active,332,Closed,Cybersecurity,Infrastructure,Emma Davis,Innovative company focused on AI solutions,Team C,Gamma,Medium,"YC, Accel",Research,Referral,2024-09-17,6,Series B,Positive,No,Standard
row_407,org_00407,WaveHQ,wavehq.com,Inactive,58,Due Diligence,SaaS,B2B,John Smith,Innovative company focused on cloud solutions,Team A,Alpha,High,Sequoia,External Referral,Indirect,2024-07-27,112,Series C,Positive,No,Fast Track
row_408,org_00408,Workday,workday.com,Pending,253,Due Diligence,AI/ML,B2B,John Smith,Innovative company focused on AI solutions,Team A,Gamma,Medium,"Accel, Sequoia, YC",Internal,Referral,2024-07-19,18,Seed,Neutral,Yes,Strategic
row_409,org_00409,ShiftHQ,shifthq.com,Inactive,243,Passed,HealthTech,B2C,Michael Chen,Innovative company focused on ML solutions,Team C,Beta,Medium,YC,Conference,Direct,2024-11-20,81,Series A,Negative,No,Strategic
row_410,org_00410,getShift,getshift.com,Active,233,Passed,SaaS,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Delta,High,"a16z, GV, Accel",External Referral,Direct,2025-03-01,102,Series C,Negative,Yes,Fast Track
row_411,org_00411,Code,code.dev,Inactive,71,Due Diligence,FinTech,B2B,John Smith,Innovative company focused on AI solutions,Team C,Beta,Low,"YC, YC",Conference,Direct,2025-04-09,110,Series C,Under Review,Yes,Standard
row_412,org_00412,Zoom,zoom.us,Inactive,55,Passed,SaaS,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team C,Gamma,Medium,,Internal,Indirect,2025-05-03,30,Series A,Negative,No,Strategic
row_413,org_00413,SmartSignalAI,smartsignalai.io,Inactive,101,Closed,Cybersecurity,B2B,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Delta,High,"a16z, YC, YC",Research,Referral,2024-10-16,122,Seed,Positive,No,Standard
row_414,org_00414,FlowHQ,flowhq.com,Inactive,96,Lead,AI/ML,Infrastructure,Emma Davis,Innovative company focused on ML solutions,Team C,Gamma,Medium,,Conference,Indirect,2025-05-26,149,Seed,Negative,No,Standard
row_415,org_00415,Plaid,plaid.com,Active,499,Closed,CleanTech,Consumer,Sarah Johnson,Innovative company focused on security solutions,Team B,Gamma,Low,a16z,Internal,Referral,2024-11-25,62,Series A,Negative,No,Strategic
row_416,org_00416,DriftLabs,driftlabs.com,Inactive,268,Due Diligence,AI/ML,Consumer,Michael Chen,Innovative company focused on AI solutions,Team C,Alpha,Low,"GV, Sequoia, Accel",Internal,Direct,2024-06-08,138,Series C,Positive,No,Fast Track
row_417,org_00417,Anthropic,anthropic.com,Inactive,422,Due Diligence,CleanTech,Infrastructure,John Smith,Innovative company focused on security solutions,Team B,Delta,Low,,Research,Indirect,2024-11-16,120,Seed,Neutral,Yes,Standard
row_418,org_00418,NodeAI,joinnodeai.tech,Pending,295,Closed,SaaS,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team B,Beta,High,"YC, YC, a16z",Research,Direct,2024-07-05,107,Series A,Under Review,No,Fast Track
row_419,org_00419,CyberLinkWorks,joincyberlinkworks.io,Inactive,100,Passed,HealthTech,B2B,Sarah Johnson,Innovative company focused on security solutions,Team C,Gamma,High,,Internal,Indirect,2024-12-25,141,Series A,Under Review,Yes,Strategic
row_420,org_00420,CyberScaleTech,cyberscaletech.tech,Pending,92,Passed,FinTech,B2B,Emma Davis,Innovative company focused on ML solutions,Team C,Beta,Low,"YC, a16z",Internal,Direct,2025-03-09,76,Series A,Neutral,No,Standard
row_421,org_00421,DocuSign,docusign.com,Active,82,Due Diligence,AI/ML,Consumer,Emma Davis,Innovative company focused on security solutions,Team B,Alpha,High,"YC, Sequoia, Sequoia",Conference,Indirect,2025-05-14,9,Series C,Positive,Yes,Fast Track
row_422,org_00422,DocuSign,docusign.com,Active,292,In Discussion,Cybersecurity,Infrastructure,Michael Chen,Innovative company focused on AI solutions,Team B,Alpha,Low,"GV, a16z, Sequoia",Internal,Indirect,2024-07-28,39,Seed,Under Review,No,Fast Track
row_423,org_00423,Stream,stream.com,Active,124,Passed,CleanTech,B2B,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Delta,High,,Internal,Referral,2025-03-20,24,Series C,Neutral,No,Standard
row_424,org_00424,Anthropic,anthropic.com,Active,306,Closed,Cybersecurity,B2B,Michael Chen,Innovative company focused on AI solutions,Team C,Alpha,Low,"GV, GV, Accel",Conference,Direct,2025-01-14,125,Series B,Neutral,No,Fast Track
row_425,org_00425,getPulse,usegetpulse.com,Pending,495,Passed,HealthTech,Enterprise,Michael Chen,Innovative company focused on security solutions,Team B,Alpha,Medium,"Sequoia, a16z, Sequoia",External Referral,Referral,2025-01-29,118,Seed,Neutral,No,Fast Track
row_426,org_00426,WaveTech,wavetech.ai,Inactive,404,Closed,CleanTech,B2C,John Smith,Innovative company focused on analytics solutions,Team B,Beta,Low,,Conference,Referral,2024-09-26,34,Series C,Under Review,No,Strategic
row_427,org_00427,CodeLabs,codelabs.dev,Active,456,Due Diligence,AI/ML,Consumer,Michael Chen,Innovative company focused on security solutions,Team B,Alpha,Low,Sequoia,Conference,Direct,2025-03-12,61,Seed,Under Review,Yes,Strategic
row_428,org_00428,Dropbox,dropbox.com,Inactive,169,Passed,SaaS,Consumer,John Smith,Innovative company focused on cloud solutions,Team A,Alpha,High,"a16z, YC",Research,Indirect,2025-04-17,169,Series B,Under Review,No,Fast Track
row_429,org_00429,getGrid,trygetgrid.com,Pending,186,Closed,Cybersecurity,B2C,John Smith,Innovative company focused on analytics solutions,Team B,Gamma,High,,Conference,Referral,2025-03-18,133,Growth,Under Review,No,Fast Track
row_430,org_00430,Brex,brex.com,Pending,473,Due Diligence,HealthTech,B2B,Emma Davis,Innovative company focused on analytics solutions,Team A,Alpha,High,"YC, Accel, Accel",Internal,Direct,2025-05-05,79,Series A,Negative,No,Standard
row_431,org_00431,ScaleApp,scaleapp.app,Pending,402,In Discussion,AI/ML,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Gamma,High,"Sequoia, GV, YC",Internal,Indirect,2024-08-23,50,Series C,Neutral,Yes,Strategic
row_432,org_00432,MindBase,mindbase.com,Active,227,Closed,AI/ML,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Alpha,High,GV,Internal,Referral,2025-01-19,132,Series B,Negative,No,Standard
row_433,org_00433,Vercel,vercel.com,Inactive,315,In Discussion,AI/ML,Consumer,Emma Davis,Innovative company focused on security solutions,Team B,Alpha,High,"Sequoia, Accel",External Referral,Referral,2025-01-15,51,Series B,Neutral,Yes,Fast Track
row_434,org_00434,CyberLogic,cyberlogic.ai,Inactive,436,In Discussion,AI/ML,Enterprise,Michael Chen,Innovative company focused on cloud solutions,Team C,Delta,Medium,YC,Internal,Referral,2025-04-24,52,Seed,Under Review,No,Standard
row_435,org_00435,Stream,stream.com,Inactive,470,Lead,CleanTech,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team C,Delta,Low,"GV, GV",External Referral,Indirect,2024-08-26,122,Seed,Under Review,Yes,Fast Track
row_436,org_00436,LinkLabs,linklabs.com,Pending,11,Passed,AI/ML,B2B,Sarah Johnson,Innovative company focused on security solutions,Team C,Gamma,Low,"a16z, Sequoia",Internal,Referral,2025-04-15,167,Series A,Negative,No,Strategic
row_437,org_00437,CloudSpaceWorks,getcloudspaceworks.so,Active,334,Closed,Cybersecurity,B2C,Sarah Johnson,Innovative company focused on security solutions,Team C,Alpha,Low,"a16z, Accel",Conference,Indirect,2024-09-19,8,Seed,Positive,No,Strategic
row_438,org_00438,Logic,getlogic.com,Pending,267,In Discussion,HealthTech,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team A,Beta,Medium,"GV, a16z",Research,Referral,2024-07-28,113,Series C,Under Review,Yes,Fast Track
row_439,org_00439,Drift,drift.com,Pending,165,Lead,CleanTech,Consumer,John Smith,Innovative company focused on ML solutions,Team A,Delta,Low,,Internal,Direct,2024-06-09,45,Series C,Positive,No,Strategic
row_440,org_00440,Code,usecode.dev,Inactive,155,Due Diligence,AI/ML,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team B,Beta,Medium,"GV, GV, Sequoia",External Referral,Referral,2024-09-07,88,Series C,Neutral,Yes,Fast Track
row_441,org_00441,getSpark,getspark.com,Pending,89,Closed,FinTech,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team B,Delta,Medium,,External Referral,Direct,2025-01-21,28,Growth,Negative,No,Standard
row_442,org_00442,Chain,chain.io,Inactive,151,In Discussion,FinTech,Enterprise,John Smith,Innovative company focused on ML solutions,Team B,Delta,Medium,"Accel, YC, GV",Research,Direct,2024-10-13,119,Series C,Positive,No,Fast Track
row_443,org_00443,Anthropic,anthropic.com,Active,116,Passed,HealthTech,B2B,Emma Davis,Innovative company focused on security solutions,Team C,Alpha,Low,,Internal,Direct,2025-01-27,107,Seed,Positive,Yes,Standard
row_444,org_00444,SmartFlowHub,smartflowhub.com,Inactive,385,Lead,SaaS,B2B,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Delta,Medium,Sequoia,Conference,Indirect,2025-02-20,27,Seed,Under Review,No,Fast Track
row_445,org_00445,Linear,linear.app,Active,407,In Discussion,SaaS,B2B,John Smith,Innovative company focused on analytics solutions,Team A,Beta,Low,YC,Internal,Direct,2024-09-23,162,Series C,Positive,Yes,Strategic
row_446,org_00446,Link,link.com,Inactive,40,Passed,CleanTech,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team A,Delta,Low,"GV, a16z, Sequoia",Internal,Referral,2025-03-01,81,Series B,Positive,Yes,Fast Track
row_447,org_00447,Asana,asana.com,Pending,289,In Discussion,CleanTech,Infrastructure,Sarah Johnson,Innovative company focused on security solutions,Team B,Gamma,High,"YC, YC",Research,Indirect,2024-07-02,101,Series B,Neutral,No,Fast Track
row_448,org_00448,SignalHQ,signalhq.com,Pending,192,Closed,CleanTech,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team A,Alpha,High,,Internal,Direct,2024-10-30,62,Series B,Negative,No,Fast Track
row_449,org_00449,WaveLabs,trywavelabs.com,Active,86,Closed,SaaS,Infrastructure,John Smith,Innovative company focused on analytics solutions,Team A,Alpha,Medium,"a16z, YC",Conference,Indirect,2025-04-04,62,Series A,Under Review,No,Strategic
row_450,org_00450,Node,node.com,Active,6,Closed,FinTech,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team A,Gamma,Medium,"a16z, Sequoia, Sequoia",External Referral,Indirect,2024-09-09,166,Growth,Under Review,Yes,Fast Track
row_451,org_00451,NextGridBase,nextgridbase.com,Active,389,Lead,SaaS,Infrastructure,John Smith,Innovative company focused on AI solutions,Team A,Gamma,Low,,Research,Indirect,2024-10-06,26,Series C,Positive,Yes,Strategic
row_452,org_00452,CodeHQ,codehq.io,Inactive,307,Closed,Cybersecurity,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team A,Gamma,Medium,,Conference,Referral,2025-05-22,121,Series A,Neutral,No,Fast Track
row_453,org_00453,getGrid,getgrid.com,Inactive,201,Passed,AI/ML,Enterprise,John Smith,Innovative company focused on cloud solutions,Team B,Delta,Medium,"Sequoia, Sequoia, Sequoia",External Referral,Direct,2025-01-08,24,Series B,Positive,Yes,Standard
row_454,org_00454,Link,link.com,Active,408,In Discussion,CleanTech,Consumer,Emma Davis,Innovative company focused on AI solutions,Team B,Alpha,Low,"Sequoia, YC",Research,Indirect,2024-10-07,39,Series C,Positive,Yes,Fast Track
